concept_id	concept_synonym_name	language_concept_id
1314321	Drug test def 22+ classes	4180186
1314322	Home visit rn, lpn by rhc/fq	4180186
1314323	Dialysis acu kidney no esrd	4180186
1314324	Md/oth eval acut kid no esrd	4180186
1314325	Rn care ea 15 min hh/hospice	4180186
1314325	Skilled services of a registered nurse (rn) for the observation and assessment of the patient's condition, each 15 minutes (the change in the patient's condition requires skilled nursing personnel to identify and evaluate the patient's need for possible modification of treatment in the home health or hospice setting)	4180186
1314326	Skilled services of a licensed practical nurse (lpn) for the observation and assessment of the patient's condition, each 15 minutes (the change in the patient's condition requires skilled nursing personnel to identify and evaluate the patient's need for possible modification of treatment in the home health or hospice setting)	4180186
1314326	Lpn care ea 15min hh/hospice	4180186
1314327	Rn care train/edu in hh	4180186
1314328	Lpn care train/edu in hh	4180186
1314329	Chemo extend iv infus w/pump	4180186
1314329	Chemotherapy administration, intravenous infusion technique; initiation of infusion in the office/clinic setting using office/clinic pump/supplies, with continuation of the infusion in the community setting (e.g., home, domiciliary, rest home or assisted living) using a portable pump provided by the office/clinic, includes follow up office/clinic visit at the conclusion of the infusion	4180186
1314330	Hepb screen high risk indiv	4180186
1314330	Hepatitis b screening in non-pregnant, high risk individual includes hepatitis b surface antigen (hbsag), antibodies to hbsag (anti-hbs) and antibodies to hepatitis b core antigen (anti-hbc), and is followed by a neutralizing confirmatory test, when performed, only for an initially reactive hbsag result	4180186
1314331	Moderate sedation services provided by the same physician or other qualified health care professional performing a gastrointestinal endoscopic service that sedation supports, requiring the presence of an independent trained observer to assist in the monitoring of the patient's level of consciousness and physiological status; initial 15 minutes of intra-service time; patient age 5 years or older (additional time may be reported with 99153, as appropriate)	4180186
1314331	Mod sedat endo service >5yrs	4180186
1314332	Resource-inten svc during ov	4180186
1314332	Resource-intensive services for patients for whom the use of specialized mobility-assistive technology (such as adjustable height chairs or tables, patient lift, and adjustable padded leg supports) is medically necessary and used during the provision of an office/outpatient, evaluation and management visit (list separately in addition to primary service)	4180186
1314333	Init psych care manag, 70min	4180186
1314333	Initial psychiatric collaborative care management, first 70 minutes in the first calendar month of behavioral health care manager activities, in consultation with a psychiatric consultant, and directed by the treating physician or other qualified health care professional, with the following required elements: outreach to and engagement in treatment of a patient directed by the treating physician or other qualified health care professional; initial assessment of the patient, including administration of validated rating scales, with the development of an individualized treatment plan; review by the psychiatric consultant with modifications of the plan if recommended; entering patient in a registry and tracking patient follow-up and progress using the registry, with appropriate documentation, and participation in weekly caseload consultation with the psychiatric consultant; and provision of brief interventions using evidence-based techniques such as behavioral activation, motivationa...	4180186
1314334	Subsequent psychiatric collaborative care management, first 60 minutes in a subsequent month of behavioral health care manager activities, in consultation with a psychiatric consultant, and directed by the treating physician or other qualified health care professional, with the following required elements: tracking patient follow-up and progress using the registry, with appropriate documentation; participation in weekly caseload consultation with the psychiatric consultant; ongoing collaboration with and coordination of the patient's mental health care with the treating physician or other qualified health care professional and any other treating mental health providers; additional review of progress and recommendations for changes in treatment, as indicated, including medications, based on recommendations provided by the psychiatric consultant; provision of brief interventions using evidence-based techniques such as behavioral activation, motivational interviewing, and other fo...	4180186
1314334	Subseq psych care man,60mi	4180186
1314335	Init/sub psych care add 30 m	4180186
1314335	Initial or subsequent psychiatric collaborative care management, each additional 30 minutes in a calendar month of behavioral health care manager activities, in consultation with a psychiatric consultant, and directed by the treating physician or other qualified health care professional (list separately in addition to code for primary procedure); (use g0504 in conjunction with g0502, g0503)	4180186
1314336	Cognition and functional assessment using standardized instruments with development of recorded care plan for the patient with cognitive impairment, history obtained from patient and/or caregiver, in office or other outpatient setting or home or domiciliary or rest home	4180186
1314336	Cog/func assessment outpt	4180186
1314337	Comp asses care plan ccm svc	4180186
1314338	Care manage serv minimum 20	4180186
1314338	Care management services for behavioral health conditions, at least 20 minutes of clinical staff time, directed by a physician or other qualified health care professional, per calendar month, with the following required elements: initial assessment or follow-up monitoring, including the use of applicable validated rating scales; behavioral health care planning in relation to behavioral/psychiatric health problems, including revision for patients who are not progressing or whose status changes; facilitating and coordinating treatment such as psychotherapy, pharmacotherapy, counseling and/or psychiatric consultation; and continuity of care with a designated member of the care team	4180186
1314339	Crit care telehea consult 60	4180186
1314340	Crit care telehea consult 50	4180186
1314341	Remote e/m new pt 10mins	4180186
1314341	Remote in-home visit for the evaluation and management of a new patient for use only in a medicare-approved cms innovation center demonstration project, which requires these 3 key components: a problem focused history; a problem focused examination; and straightforward medical decision making, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are self limited or minor. typically, 10 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology	4180186
1314342	Remote e/m new pt 20mins	4180186
1314342	Remote in-home visit for the evaluation and management of a new patient for use only in a medicare-approved cms innovation center demonstration project, which requires these 3 key components: an expanded problem focused history; an expanded problem focused examination; straightforward medical decision making, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are of low to moderate severity. typically, 20 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology	4180186
1314343	Remote e/m new pt 30mins	4180186
1314343	Remote in-home visit for the evaluation and management of a new patient for use only in a medicare-approved cms innovation center demonstration project, which requires these 3 key components: a detailed history; a detailed examination; medical decision making of low complexity, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are of moderate severity. typically, 30 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology	4180186
1314344	Remote e/m new pt 45mins	4180186
1314344	Remote in-home visit for the evaluation and management of a new patient for use only in a medicare-approved cms innovation center demonstration project, which requires these 3 key components: a comprehensive history; a comprehensive examination; medical decision making of moderate complexity, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are of moderate to high severity. typically, 45 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology	4180186
1314345	Remote e/m new pt 60mins	4180186
1314345	Remote in-home visit for the evaluation and management of a new patient for use only in a medicare-approved cms innovation center demonstration project, which requires these 3 key components: a comprehensive history; a comprehensive examination; medical decision making of high complexity, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are of moderate to high severity. typically, 60 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology	4180186
1314346	Remote e/m est. pt 10mins	4180186
1314346	Remote in-home visit for the evaluation and management of an established patient for use only in a medicare-approved cms innovation center demonstration project, which requires at least 2 of the following 3 key components: a problem focused history; a problem focused examination; straightforward medical decision making, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are self limited or minor. typically, 10 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology	4180186
1314347	Remote e/m est. pt 15mins	4180186
1314347	Remote in-home visit for the evaluation and management of an established patient for use only in a medicare-approved cms innovation center demonstration project, which requires at least 2 of the following 3 key components: an expanded problem focused history; an expanded problem focused examination; medical decision making of low complexity, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are of low to moderate severity. typically, 15 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology	4180186
1314348	Remote e/m est. pt 25mins	4180186
1314348	Remote in-home visit for the evaluation and management of an established patient for use only in a medicare-approved cms innovation center demonstration project, which requires at least 2 of the following 3 key components: a detailed history; a detailed examination; medical decision making of moderate complexity, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are of moderate to high severity. typically, 25 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology	4180186
1314349	Remote e/m est. pt 40mins	4180186
1314349	Remote in-home visit for the evaluation and management of an established patient for use only in a medicare-approved coms innovation center demonstration project, which requires at least 2 of the following 3 key components: a comprehensive history; a comprehensive examination; medical decision making of high complexity, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are of moderate to high severity. typically, 40 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology	4180186
1314350	Cmmi mod home visit	4180186
1314350	Cms innovation center models, home visit for patient assessment performed by clinical staff for an individual not considered homebound, including, but not necessarily limited to patient assessment of clinical status, safety/fall prevention, functional status/ambulation, medication reconciliation/management, compliance with orders/plan of care, performance of activities of daily living, and ensuring beneficiary connections to community and other services. (for use only in medicare-approved cms innovation center models); may not be billed for a 30 day period covered by a transitional care management code	4180186
1314351	Oncology care model service	4180186
1314351	Oncology care model (ocm) monthly enhanced oncology services (meos) payment for ocm enhanced services. g9678 payments may only be made to ocm practitioners for ocm beneficiaries for the furnishment of enhanced services as defined in the ocm participation agreement	4180186
1314352	Acute care pneumonia	4180186
1314353	Acute care congestive heart	4180186
1314354	Acute care chronic obstruct	4180186
1314355	Acute care skin infection	4180186
1314356	Acute fluid/electro disorder	4180186
1314357	Acute care urinary tract inf	4180186
1314358	Acute nursing facility care	4180186
1314359	Nursing facility conference	4180186
1314360	Hospice anytime msmt per	4180186
1314361	Pt w/hosp anytime msmt per	4180186
1314362	Inpt elect carotid intervent	4180186
1314363	Pt in hos	4180186
1314364	Pt hosp dur msmt period	4180186
1314365	Hosp recd by pt dur msmt per	4180186
1314366	Pt use hosp during msmt per	4180186
1314367	Hosp srv used pt in msmt per	4180186
1314368	Long act inhal bronchdil pre	4180186
1314369	Med rsn no presc bronchdil	4180186
1314370	Pt rsn no presc bronchdil	4180186
1314371	Sys rsn no presc bronchdil	4180186
1314372	Long inhal bronchdil no pres	4180186
1314373	Pt is w/hosp during msmt per	4180186
1314374	Child anbx 30 prior dx estab	4180186
1314375	Pt use hosp during msmt per	4180186
1314376	Episodes where the patient is taking antibiotics (table 1) in the 30 days prior to the episode date, or had an active prescription on the episode date	4180186
1314376	Anbx 30 prior to episode	4180186
1314377	Ajcc br ca stg i: t1 mic/t1a	4180186
1314378	Ajcc br ca stg ib	4180186
1314379	Low recur prost ca	4180186
1314380	Pt had hosp dur msmt per	4180186
1314381	Bilat mast/hx bi /unilat mas	4180186
1314382	Hosp srv used pt in msmt per	4180186
1314383	Pt prov hosp srv msmt per	4180186
1314384	Pt hx tot col or colon ca	4180186
1314385	Doc med rsn presc anbx	4180186
1314385	Documentation of medical reason(s) for prescribing or dispensing antibiotic (e.g., intestinal infection, pertussis, bacterial infection, lyme disease, otitis media, acute sinusitis, acute pharyngitis, acute tonsillitis, chronic sinusitis, infection of the pharynx/larynx/tonsils/adenoids, prostatitis, cellulitis/ mastoiditis/bone infections, acute lymphadenitis, impetigo, skin staph infections, pneumonia, gonococcal infections/venereal disease (syphilis, chlamydia, inflammatory diseases [female reproductive organs]), infections of the kidney, cystitis/uti, acne, hiv disease/asymptomatic hiv, cystic fibrosis, disorders of the immune system, malignancy neoplasms, chronic bronchitis, emphysema, bronchiectasis, extrinsic allergic alveolitis, chronic airway obstruction, chronic obstructive asthma, pneumoconiosis and other lung disease due to external agents, other diseases of the respiratory system, and tuberculosis	4180186
1314386	Pt use hosp during msmt per	4180186
1314387	Pt is w/hosp during msmt per	4180186
1314388	Pt w/hosp anytime msmt per	4180186
1314389	Bmi is documented as being outside of normal parameters, follow-up plan is not completed for documented medical reason	4180186
1314389	Bmi doc onl fup not cmpltd	4180186
1314390	Documentation stating the patient has had a diagnosis of depression or has had a diagnosis of bipolar disorder	4180186
1314390	Doc pt dx dep/bipol	4180186
1314391	Hospice anytime msmt per	4180186
1314392	Pt not ambul/immob/wc	4180186
1314393	Hospice anytime msmt per	4180186
1314394	Pt not ambul/immob/wc	4180186
1314395	Documented history of renal failure or baseline serum creatinine >= 4.0 mg/dl; renal transplant recipients are not considered to have preoperative renal failure, unless, since transplantation the cr has been or is 4.0 or higher	4180186
1314395	Doc hx renal fail or cr+ >=4	4180186
1314396	Hosp recd by pt dur msmt per	4180186
1314397	Pt w/doc use anticoag mst yr	4180186
1314398	Pt w/hosp anytime msmt per	4180186
1314399	Refused to participate	4180186
1314400	Patient unable to complete the lepf prom at initial evaluation and/or discharge due to blindness, illiteracy, severe mental incapacity or language incompatibility and an adequate proxy is not available	4180186
1314400	Pt unable cmplt lepf prom	4180186
1314401	Refused to participate	4180186
1314402	Pt unbl cmplt lepf prom	4180186
1314402	Patient unable to complete the lepf prom at initial evaluation and/or discharge due to blindness, illiteracy, severe mental incapacity or language incompatibility and an adequate proxy is not available	4180186
1314403	Refused to participate	4180186
1314404	Patient unable to complete the lepf prom at initial evaluation and/or discharge due to blindness, illiteracy, severe mental incapacity or language incompatibility and an adequate proxy is not available	4180186
1314404	Pt unbl cmplt lepf prom	4180186
1314405	Refused to participate	4180186
1314406	Pt unbl cmplt lb fs prom	4180186
1314407	Refused to participate	4180186
1314408	Pt unbl cmplt shld fs prom	4180186
1314409	Refused to participate	4180186
1314410	Pt unbl cmplt ewh fs prom	4180186
1314411	Refused to participate	4180186
1314412	Pt unbl cmplt go fs prom	4180186
1314413	Hosp srv to pt dur msmt per	4180186
1314414	Pt w/hosp anytime msmt per	4180186
1314415	Psych sympt assessed	4180186
1314416	Psych symp not assessed, rns	4180186
1314417	Pt not eli d/t act dig htn	4180186
1314418	Doc rsn no hbp scrn or f/u	4180186
1314419	Mit sten, valve or trans af	4180186
1314420	Pall dialysis with catheter	4180186
1314421	App transpl lvg kidney donor	4180186
1314422	Pall dialysis with catheter	4180186
1314423	App transpl lvg kidney donor	4180186
1314424	Pt died w/in 24 mos rpt time	4180186
1314425	Urgent surgery	4180186
1314426	Doc no dicom, ct other fac	4180186
1314426	Documentation of medical reason for not conducting a search for dicom format images for prior patient ct imaging studies completed at non-affiliated external healthcare facilities or entities within the past 12 months that are available through a secure, authorized, media-free, shared archive (e.g., trauma, acute myocardial infarction, stroke, aortic aneurysm where time is of the essence)	4180186
1314427	Incid pulm nodule	4180186
1314428	Doc med rsn no fllw up	4180186
1314429	Surg proc w/silicone oil	4180186
1314430	Surg proc w/silicone oil	4180186
1314431	Pt in hos	4180186
1314432	Hx preop post cap rup	4180186
1314433	Pt w/hosp anytime msmt per	4180186
1314434	Pt w/hosp anytime msmt per	4180186
1314435	Pt had >= 2-3 hpv vaccines	4180186
1314436	Pt not have 2-3 hpv vaccines	4180186
1314437	Pt treatd w/oral syst or bio	4180186
1314438	Documentation that the patient declined change in medication or alternative therapies were unavailable, has documented contraindications, or has not been treated with a systemic medication for at least six consecutive months (e.g., experienced adverse effects or lack of efficacy with all other therapy options) in order to achieve better disease control as measured by pga, bsa, pasi, or dlqi	4180186
1314438	Doc pat declined therapy	4180186
1314439	Cva stroke dx tx transf fac	4180186
1314440	Hosp new dx cva consid evst	4180186
1314441	Pt w/hosp anytime msmt per	4180186
1314442	Bn den 2yr/got ost med/ther	4180186
1314443	Perip nerve block	4180186
1314444	Anes end, 1 temp >35.5(95.9)	4180186
1314445	Documentation of medical reason(s) for not achieving at least 1 body temperature measurement equal to or greater than 35.5 degrees celsius (or 95.9 degrees fahrenheit) within the 30 minutes immediately before or the 15 minutes immediately after anesthesia end time (e.g., emergency cases, intentional hypothermia, etc.)	4180186
1314445	Doc med rsn no temp >= 35.5	4180186
1314446	1 bod temp >=35.5	4180186
1314447	Pt had hyst	4180186
1314448	Recd 2 anti-emet pre/intraop	4180186
1314449	Doc med rsn no proph antiem	4180186
1314450	Pt no antiemet pre/intraop	4180186
1314451	Patients who have a diagnosis of pregnancy at any time during the measurement period	4180186
1314451	Pts dx w/pregn	4180186
1314452	Patients who are breastfeeding at any time during the measurement period	4180186
1314452	Pts breastfeeding	4180186
1314453	Patients who have a diagnosis of rhabdomyolysis at any time during the measurement period	4180186
1314453	Pts dx w/rhabdomyolysis	4180186
1314454	Documentation of medical reason(s) for not currently being a statin therapy user or receiving an order (prescription) for statin therapy (e.g., patients with statin-associated muscle symptoms or an allergy to statin medication therapy, patients who are receiving palliative or hospice care, patients with active liver disease or hepatic disease or insufficiency, and patients with end stage renal disease [esrd])	4180186
1314454	Doc rsn no statin	4180186
1314455	History of or active diagnosis of familial hypercholesterolemia	4180186
1314455	Hx dx fam/pure hypercholes	4180186
1314456	Doc dx dm, fast <70, no stat	4180186
1314457	Path/derm prov 2nd biop opin	4180186
1314458	Path report sent	4180186
1314458	Pathology report diagnosing cutaneous basal cell carcinoma, squamous cell carcinoma, or melanoma (to include in situ disease) sent from the pathologist/ dermatopathologist to the biopsying clinician for review within 7 days from the time when the tissue specimen was received by the pathologist	4180186
1314459	Pathology report diagnosing cutaneous basal cell carcinoma, squamous cell carcinoma, or melanoma (to include in situ disease) was not sent from the pathologist/ dermatopathologist to the biopsying clinician for review within 7 days from the time when the tissue specimen was received by the pathologist	4180186
1314459	Path report not sent	4180186
1314460	Pt alive	4180186
1314461	Most rct bp </= 140/90	4180186
1314462	Record bp ip, er, urg/self	4180186
1314463	Most rct bp >/= 140/90	4180186
1314464	Most rct tob stat free	4180186
1314465	Most rct tob stat not free	4180186
1314466	Pt on daily asa/antiplat	4180186
1314467	Documentation of medical reason(s) for not on a daily aspirin or other antiplatelet (e.g., history of gastrointestinal bleed, intra-cranial bleed, idiopathic thrombocytopenic purpura (itp), gastric bypass or documentation of active anticoagulant use during the measurement period)	4180186
1314467	Doc med rsn no daily aspirin	4180186
1314468	Pt no daily asa/antiplat	4180186
1314469	Pt not currently on statin	4180186
1314470	Pt currently on statin	4180186
1314471	D/c ami btw 7/1-6/30 meas pd	4180186
1314472	Med disp evt indic hx asth	4180186
1314473	Pt id intol/alleg beta-block	4180186
1314474	Nonacut transf from inpt	4180186
1314475	Pt w/hosp anytime msmt per	4180186
1314476	Pt presc 135 day trmt	4180186
1314477	Pt not presc 135 day trmt	4180186
1314478	Pt w/hosp anytime msmt per	4180186
1314479	Pt recd cerv cyto/hpv	4180186
1314480	Pt no recd cerv cyto/hpv	4180186
1314481	Pt no asthm cont med mst per	4180186
1314482	Pt w/hosp anytime msmt per	4180186
1314483	Pdc 75% w/asth cont med	4180186
1314484	No pdc 75% w/asth cont med	4180186
1314485	Pt died during inpt/30d aft	4180186
1314486	Pt not died w/in 30d of proc	4180186
1314487	Death during index hosp	4180186
1314488	Death not during index hosp	4180186
1314489	Death <30 day post discharge	4180186
1314490	No death 30-days post-disch	4180186
1314491	Doc sex activity	4180186
1314492	Pt w/hosp anytime msmt per	4180186
1314493	Doc chlam scr test w/follow	4180186
1314494	No doc chlam scr ts w/follow	4180186
1314495	Patients who had an endometrial ablation procedure during the 12 months prior to the index date (exclusive of the index date)	4180186
1314495	Endo abl proc yr prev ind dt	4180186
1314496	Endometrial sampling or hysteroscopy with biopsy and results documented during the 12 months prior to the index date (exclusive of the index date) of the endometrial ablation	4180186
1314496	Endo smpl/hyst bx res doc	4180186
1314497	Endometrial sampling or hysteroscopy with biopsy and results not documented during the 12 months prior to the index date (exclusive of the index date) of the endometrial ablation	4180186
1314497	Endo smpl/hyst bx res no doc	4180186
1314498	Her-2 neg,undoc/unkn	4180186
1314499	Transf pract aft init chemo	4180186
1314500	Her-2 targ ther no init tx	4180186
1314501	Her-2 targ ther dur init tx	4180186
1314502	Breast adj chemo admin	4180186
1314503	Her-2 pos	4180186
1314504	Ajcc stg brt ca dx ii or iii	4180186
1314505	Brt ca dx i, no t1/t1a/t1b	4180186
1314506	Transf pract aft init chemo	4180186
1314507	Pt met dis at dx	4180186
1314508	Trastuz given w/in 12 mos dx	4180186
1314509	Rsn no trast given doc	4180186
1314510	Trastuz not in 12 mos dx	4180186
1314511	Pt met dis at dx	4180186
1314512	Anti-egfr mon anti ther	4180186
1314513	Gene testing performed	4180186
1314514	Gene testing not performed	4180186
1314515	Pt met dis at dx	4180186
1314516	Kras or nras gene mutation	4180186
1314517	Pt no recd anti-egfr ther	4180186
1314518	Pt recd anti-egfr ther	4180186
1314519	Pt died from cancer	4180186
1314520	Pt recd chemo last 14d life	4180186
1314521	Pt no chemo last 14d life	4180186
1314522	Pt died from cancer	4180186
1314523	1/more ed last 30d life	4180186
1314524	1/no ed visit last 30d life	4180186
1314525	Pt died from cancer	4180186
1314526	Icu stay last 30d life	4180186
1314527	No icu stay last 30d life	4180186
1314528	Pt died from cancer	4180186
1314529	Pt no hospice	4180186
1314530	Pt admit hospice	4180186
1314531	Pt enroll hospice	4180186
1314532	Pt died from cancer	4180186
1314533	Pt less 3d hospice	4180186
1314534	Pt more than 3d hospice	4180186
1314535	Documentation of medical reason(s) for not recommending at least a 10 year follow-up interval (e.g., inadequate prep, familial or personal history of colonic polyps, patient had no adenoma and age is = 66 years old, or life expectancy < 10 years old, other medical reasons)	4180186
1314535	Doc rsn no 10 yr follow	4180186
1314536	Argatroban nonesrd use 1mg	4180186
1314537	Argatroban esrd dialysis 1mg	4180186
1314538	Inj diclofenac sodium 0.5mg	4180186
1314539	Aripiprazole lauroxil 1mg	4180186
1314540	Injection, mepolizumab, 1mg	4180186
1314541	Injection, reslizumab, 1mg	4180186
1314542	Inj sebelipase alfa 1 mg	4180186
1314543	Inj, factor x, (human), 1iu	4180186
1314544	Vonvendi inj 1 iu vwf:rco	4180186
1314545	Factor ix idelvion inj	4180186
1314546	Factor viii pegylated recomb	4180186
1314547	Factor viii nuwiq recomb 1iu	4180186
1314548	Rolapitant, oral, 1mg	4180186
1314549	Inj., bendeka 1 mg	4180186
1314550	Injection, daratumumab 10 mg	4180186
1314551	Injection, elotuzumab, 1mg	4180186
1314552	Inj irinotecan liposome 1 mg	4180186
1314554	Inj talimogene laherparepvec	4180186
1314555	Injection trabectedin 0.1mg	4180186
1314556	Ko single upright prefab ots	4180186
1314557	Ko double upright prefab ots	4180186
1314559	Truskin, per sq centimeter	4180186
1314561	Artacent wound, per sq cm	4180186
1314562	Cygnus, per sq cm	4180186
1314564	Puraply or puraply am	4180186
1314565	Palingen or palingen xplus	4180186
1314566	Palingen or promatrx	4180186
1314567	Miroderm	4180186
1314568	Inj., infliximab biosimilar	4180186
1314569	Rolapitant, oral, 1mg	4180186
1314570	Flutemetamol f18 diagnostic	4180186
1314571	Florbetaben f18 diagnostic	4180186
1314572	Cnslt before screen colonosc	4180186
1314573	Comp mgmt care coord adv ill	4180186
1314574	Comm bh clinic svc per diem	4180186
1314575	Comm bh clinic svc per month	4180186
2614613	Outside state ambulance serv	4180186
2614617	Noninterest escort in non er	4180186
2614618	Interest escort in non er	4180186
2614619	Nonemergency transport taxi	4180186
2614620	Nonemergency transport bus	4180186
2614621	Noner transport mini-bus	4180186
2614622	Noner transport wheelch van	4180186
2614623	Nonemergency transport air	4180186
2614624	Noner transport case worker	4180186
2614625	Transport parking fees/tolls	4180186
2614626	Noner transport lodgng recip	4180186
2614627	Noner transport meals recip	4180186
2614628	Noner transport lodgng escrt	4180186
2614629	Noner transport meals escort	4180186
2614630	Neonatal emergency transport	4180186
2614655	Basic life support mileage	4180186
2614656	Basic support routine suppls	4180186
2614657	Bls defibrillation supplies	4180186
2614658	Advanced life support mileag	4180186
2614659	Als defibrillation supplies	4180186
2614660	Als iv drug therapy supplies	4180186
2614661	Als esophageal intub suppls	4180186
2614662	Als routine disposble suppls	4180186
2614663	Ambulance waiting 1/2 hr	4180186
2614664	Ambulance 02 life sustaining	4180186
2614665	Extra ambulance attendant	4180186
2614666	Ground mileage	4180186
2614667	Als 1	4180186
2614668	Als1-emergency	4180186
2614669	Bls	4180186
2614670	Bls-emergency	4180186
2614671	Fixed wing air transport	4180186
2614672	Rotary wing air transport	4180186
2614673	Pi volunteer ambulance co	4180186
2614674	Als 2	4180186
2614675	Specialty care transport	4180186
2614676	Fixed wing air mileage	4180186
2614677	Rotary wing air mileage	4180186
2614679	Noncovered ambulance mileage	4180186
2614680	Ambulance response/treatment	4180186
2614686	1 cc sterile syringe&needle	4180186
2614687	2 cc sterile syringe&needle	4180186
2614688	3 cc sterile syringe&needle	4180186
2614689	5+ cc sterile syringe&needle	4180186
2614690	Nonneedle injection device	4180186
2614691	Supp for self-adm injections	4180186
2614692	Non coring needle or stylet	4180186
2614693	20+ cc syringe only	4180186
2614695	Sterile needle	4180186
2614696	Sterile water/saline, 10 ml	4180186
2614698	Sterile saline or water	4180186
2614699	Infusion pump refill kit	4180186
2614700	Supp non-insulin inf cath/wk	4180186
2614701	Infusion supplies with pump	4180186
2614702	Infusion supplies w/o pump	4180186
2614703	Infus insulin pump non needl	4180186
2614704	Infusion insulin pump needle	4180186
2614705	Syringe w/needle insulin 3cc	4180186
2614706	Alkalin batt for glucose mon	4180186
2614707	J-cell batt for glucose mon	4180186
2614708	Lithium batt for glucose mon	4180186
2614709	Silvr oxide batt glucose mon	4180186
2614710	Alcohol or peroxide per pint	4180186
2614711	Alcohol wipes per box	4180186
2614712	Betadine/phisohex solution	4180186
2614713	Betadine/iodine swabs/wipes	4180186
2614714	Chlorhexidine antisept	4180186
2614715	Urine reagent strips/tablets	4180186
2614716	Blood ketone test or strip	4180186
2614717	Blood glucose/reagent strips	4180186
2614719	Glucose monitor platforms	4180186
2614720	Calibrator solution/chips	4180186
2614721	Replace lensshield cartridge	4180186
2614722	Lancet device each	4180186
2614723	Lancets per box	4180186
2614725	Cervical cap contraceptive	4180186
2614726	Temporary tear duct plug	4180186
2614727	Permanent tear duct plug	4180186
2614728	Paraffin	4180186
2614729	Diaphragm	4180186
2614730	Male condom	4180186
2614731	Female condom	4180186
2614732	Spermicide	4180186
2614733	Disposable endoscope sheath	4180186
2614734	Brst prsths adhsv attchmnt	4180186
2614735	Replacement breastpump tube	4180186
2614736	Replacement breastpump adpt	4180186
2614737	Replacement breastpump cap	4180186
2614738	Replcmnt breast pump shield	4180186
2614739	Replcmnt breast pump bottle	4180186
2614740	Replcmnt breastpump lok ring	4180186
2614741	Sacral nerve stim test lead	4180186
2614742	Cath impl vasc access portal	4180186
2614743	Implantable access syst perc	4180186
2614744	Drug delivery system >=50 ml	4180186
2614745	Drug delivery system <=50 ml	4180186
2614746	Insert tray w/o bag/cath	4180186
2614747	Catheter w/o bag 2-way latex	4180186
2614748	Cath w/o bag 2-way silicone	4180186
2614749	Catheter w/bag 3-way	4180186
2614750	Cath w/drainage 2-way latex	4180186
2614751	Cath w/drainage 2-way silcne	4180186
2614752	Cath w/drainage 3-way	4180186
2614754	Irrigation tray	4180186
2614755	Cath therapeutic irrig agent	4180186
2614756	Irrigation syringe	4180186
2614760	Male external catheter	4180186
2614761	Fem urinary collect dev cup	4180186
2614762	Fem urinary collect pouch	4180186
2614764	Stool collection pouch	4180186
2614765	Extension drainage tubing	4180186
2614766	Lube sterile packet	4180186
2614767	Urinary cath anchor device	4180186
2614768	Urinary cath leg strap	4180186
2614769	Incontinence supply	4180186
2614770	Indwelling catheter latex	4180186
2614771	Indwelling catheter special	4180186
2614772	Cath indw foley 2 way silicn	4180186
2614773	Cath indw foley 3 way	4180186
2614776	Disposable male external cat	4180186
2614777	Straight tip urine catheter	4180186
2614778	Coude tip urinary catheter	4180186
2614779	Intermittent urinary cath	4180186
2614780	Cath insertion tray w/bag	4180186
2614781	Bladder irrigation tubing	4180186
2614782	Ext ureth clmp or compr dvc	4180186
2614783	Bedside drainage bag	4180186
2614784	Urinary leg or abdomen bag	4180186
2614786	Disposable ext urethral dev	4180186
